STATE_CODE,STATE_CODE_EXP,SHRP_ID,IMP_DATE,IMP_TYPE,IMP_TYPE_EXP,CONSTRUCTION_NO,IMP_QUANTITY,IMP_THICKNESS,IMP_QUANTITY_UNITS,IMP_QUANTITY_UNITS_EXP
12,Florida,4154,05-15-1991,22,Manual Premix Spot Patch (hand spreading and compacting with roller),4,,,,
12,Florida,4154,11-15-1992,22,Manual Premix Spot Patch (hand spreading and compacting with roller),5,,,,
12,Florida,4154,09-15-1993,22,Manual Premix Spot Patch (hand spreading and compacting with roller),6,,,,
12,Florida,4154,03-15-1995,22,Manual Premix Spot Patch (hand spreading and compacting with roller),7,,,,
12,Florida,4154,04-15-1996,22,Manual Premix Spot Patch (hand spreading and compacting with roller),8,,,,
12,Florida,4154,04-15-1996,23,Machine Premix Patch (placing premix with paver roller),8,,,,
12,Florida,1370,09-15-1999,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",4,,,,
12,Florida,1370,09-15-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
12,Florida,4154,06-15-1989,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
12,Florida,4106,11-15-2003,28,"Surface Treatment, Single Layer",2,,,,
12,Florida,4135,06-16-1992,28,"Surface Treatment, Single Layer",3,,,,
12,Florida,4136,06-16-1992,28,"Surface Treatment, Single Layer",3,,,,
12,Florida,4137,06-16-1992,28,"Surface Treatment, Single Layer",3,,,,
13,Georgia,4096,04-01-2001,43,Hot-Mix Recycled Asphalt Concrete Overlay,2,667,"38,1",2,Square Yards
13,Georgia,1031,05-31-1997,12,Grinding Surface,3,,,,
13,Georgia,1001,06-15-1991,11,AC Shoulder Replacement,2,222,,2,Square Yards
13,Georgia,1004,06-15-1990,11,AC Shoulder Replacement,2,40,,2,Square Yards
13,Georgia,1005,06-15-1990,11,AC Shoulder Replacement,2,222,,2,Square Yards
13,Georgia,4092,07-15-1990,11,AC Shoulder Replacement,2,222,"101,6",2,Square Yards
13,Georgia,4093,07-15-1990,11,AC Shoulder Replacement,2,222,"101,6",2,Square Yards
13,Georgia,4420,04-16-1989,11,AC Shoulder Replacement,2,222,"152,4",2,Square Yards
13,Georgia,4096,04-01-2001,31,Aggregate Seal Coat,2,,,,
13,Georgia,1031,09-15-1995,1,Crack Sealing,2,,,,
13,Georgia,4420,10-14-1992,19,Asphalt Concrete Overlay,3,150,"38,1",2,Square Yards
13,Georgia,4112,09-02-1998,19,Asphalt Concrete Overlay,3,,"45,7",,
13,Georgia,4113,09-02-1998,19,Asphalt Concrete Overlay,3,,"45,7",,
13,Georgia,4112,06-05-1990,21,Mechanical Premix Patch (using motor grader and roller),2,,,,
13,Georgia,4113,06-05-1990,21,Mechanical Premix Patch (using motor grader and roller),2,,,,
13,Georgia,4119,06-01-1993,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
13,Georgia,1031,06-01-1997,28,"Surface Treatment, Single Layer",3,,,,
16,Idaho,9034,06-01-2012,51,Mill Off AC and Overlay with AC ,3,667,"50,8",2,Square Yards
16,Idaho,1001,04-01-1998,31,Aggregate Seal Coat,2,,,,
16,Idaho,1005,08-10-1993,31,Aggregate Seal Coat,2,,,,
16,Idaho,1007,08-07-1997,31,Aggregate Seal Coat,2,,,,
16,Idaho,1009,10-20-1992,31,Aggregate Seal Coat,2,,,,
16,Idaho,1020,07-01-2013,31,Aggregate Seal Coat,5,,,,
16,Idaho,9032,08-22-1994,31,Aggregate Seal Coat,2,,,,
16,Idaho,9034,07-01-2001,31,Aggregate Seal Coat,2,,,,
16,Idaho,1020,04-14-1993,1,Crack Sealing,2,,,,
16,Idaho,1007,08-07-1997,19,Asphalt Concrete Overlay,2,667,"88,9",2,Square Yards
16,Idaho,1020,06-01-2011,19,Asphalt Concrete Overlay,4,667,"61,0",2,Square Yards
16,Idaho,1001,07-01-2000,19,Asphalt Concrete Overlay,3,,,,
16,Idaho,1010,03-01-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
16,Idaho,1020,08-01-2008,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
16,Idaho,9032,06-01-2002,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
16,Idaho,1007,06-01-2007,28,"Surface Treatment, Single Layer",3,,,,
72,Puerto Rico,1003,05-15-1996,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",2,,,,
72,Puerto Rico,4122,05-15-2002,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),2,,,,
81,Alberta,1804,08-01-1990,10,AC Shoulder Restoration,2,,,,
81,Alberta,1803,08-09-1996,31,Aggregate Seal Coat,3,,,,
81,Alberta,1804,06-01-1998,31,Aggregate Seal Coat,4,,,,
81,Alberta,2812,08-18-1992,31,Aggregate Seal Coat,2,,,,
81,Alberta,1803,05-15-1995,1,Crack Sealing,2,,,,
81,Alberta,1803,07-01-2002,1,Crack Sealing,5,,,,
81,Alberta,1803,05-01-2012,1,Crack Sealing,8,,,,
81,Alberta,1804,07-01-2002,1,Crack Sealing,5,,,,
81,Alberta,1804,06-01-2011,1,Crack Sealing,6,,,,
81,Alberta,1804,10-01-1992,19,Asphalt Concrete Overlay,3,939,"99,1",2,Square Yards
81,Alberta,1805,07-18-1995,19,Asphalt Concrete Overlay,2,1076,"210,8",2,Square Yards
81,Alberta,1803,06-01-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
81,Alberta,1803,06-01-2004,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
81,Alberta,1803,08-01-2007,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",7,,,,
81,Alberta,1803,05-01-2012,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",8,,,,
81,Alberta,1805,05-01-2010,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
82,British Columbia,1005,07-01-1993,43,Hot-Mix Recycled Asphalt Concrete Overlay,2,667,"50,8",2,Square Yards
82,British Columbia,1005,07-01-1993,45,"Heater Scarification, Surface Recycled Asphalt Concrete",2,667,"50,8",2,Square Yards
82,British Columbia,1005,07-01-1993,12,Grinding Surface,2,12,,2,Square Yards
82,British Columbia,1005,07-21-1997,31,Aggregate Seal Coat,3,,,,
82,British Columbia,9017,07-02-1994,1,Crack Sealing,2,,,,
5,Arkansas,2042,05-04-1994,51,Mill Off AC and Overlay with AC ,3,666,"76,2",2,Square Yards
5,Arkansas,3071,09-17-1996,33,Slurry Seal Coat,2,,,,
5,Arkansas,3058,10-06-1995,19,Asphalt Concrete Overlay,2,667,"17,8",2,Square Yards
5,Arkansas,2042,05-15-1993,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
6,California,7452,08-10-2010,51,Mill Off AC and Overlay with AC ,3,667,"30,5",2,Square Yards
6,California,8150,08-01-2011,51,Mill Off AC and Overlay with AC ,5,667,"106,7",2,Square Yards
6,California,8535,05-19-2016,51,Mill Off AC and Overlay with AC ,6,90816,"101,6",2,Square Yards
6,California,7491,04-01-1998,51,Mill Off AC and Overlay with AC ,2,,"116,8",,
6,California,7491,08-01-2013,51,Mill Off AC and Overlay with AC ,4,,"76,2",,
6,California,8149,01-02-1993,51,Mill Off AC and Overlay with AC ,2,,"48,3",,
6,California,8149,08-01-2013,51,Mill Off AC and Overlay with AC ,5,,"76,2",,
6,California,8150,08-01-1999,12,Grinding Surface,3,,,,
6,California,7452,08-10-2010,10,AC Shoulder Restoration,3,,"30,5",,
6,California,8156,10-01-2001,31,Aggregate Seal Coat,3,,,,
6,California,8535,03-01-1997,31,Aggregate Seal Coat,3,,,,
6,California,8535,08-01-2008,31,Aggregate Seal Coat,5,,,,
6,California,8535,05-19-2016,32,Sand Seal Coat,6,,,,
6,California,8149,05-01-2008,33,Slurry Seal Coat,3,,,,
6,California,2002,06-01-1992,1,Crack Sealing,2,,,,
6,California,2002,06-01-1994,1,Crack Sealing,3,,,,
6,California,2002,06-01-2013,1,Crack Sealing,7,,,,
6,California,2038,10-01-2000,1,Crack Sealing,3,,,,
6,California,2040,07-01-1993,1,Crack Sealing,2,,,,
6,California,2053,06-01-2001,1,Crack Sealing,2,,,,
6,California,7452,07-01-1999,1,Crack Sealing,2,,,,
6,California,7491,08-01-2011,1,Crack Sealing,3,,,,
6,California,8149,08-01-2011,1,Crack Sealing,4,,,,
6,California,8150,08-01-1997,1,Crack Sealing,2,,,,
6,California,8150,08-01-2010,1,Crack Sealing,4,,,,
6,California,8202,08-01-2001,1,Crack Sealing,2,,,,
6,California,8534,08-01-2008,1,Crack Sealing,5,,,,
6,California,2002,10-01-1999,19,Asphalt Concrete Overlay,6,667,"88,9",2,Square Yards
6,California,7454,05-01-2000,19,Asphalt Concrete Overlay,2,667,"45,7",2,Square Yards
6,California,7491,08-01-2013,19,Asphalt Concrete Overlay,4,667,"33,0",2,Square Yards
6,California,8149,08-01-2013,19,Asphalt Concrete Overlay,5,667,"27,9",2,Square Yards
6,California,8150,08-01-1999,19,Asphalt Concrete Overlay,3,667,"25,4",2,Square Yards
6,California,8150,08-01-2013,19,Asphalt Concrete Overlay,6,667,"25,4",2,Square Yards
6,California,8153,08-23-1995,19,Asphalt Concrete Overlay,2,667,"25,4",2,Square Yards
6,California,8156,06-08-2015,19,Asphalt Concrete Overlay,8,667,"30,5",2,Square Yards
6,California,8534,07-08-1991,19,Asphalt Concrete Overlay,2,1333,"91,4",2,Square Yards
6,California,8534,03-15-2001,19,Asphalt Concrete Overlay,4,667,"61,0",2,Square Yards
6,California,8534,06-01-2010,19,Asphalt Concrete Overlay,6,667,"17,8",2,Square Yards
6,California,8535,07-29-1991,19,Asphalt Concrete Overlay,2,1333,"76,2",2,Square Yards
6,California,8535,04-09-2001,19,Asphalt Concrete Overlay,4,667,"61,0",2,Square Yards
6,California,2038,08-01-2001,19,Asphalt Concrete Overlay,4,,,,
6,California,2038,08-01-2010,19,Asphalt Concrete Overlay,5,,"17,8",,
6,California,2040,07-01-1998,19,Asphalt Concrete Overlay,5,,"17,8",,
6,California,2041,03-01-1996,19,Asphalt Concrete Overlay,3,,"86,4",,
6,California,2051,01-01-1997,19,Asphalt Concrete Overlay,3,,,,
6,California,7452,07-01-1999,19,Asphalt Concrete Overlay,2,,,,
6,California,2040,07-01-1995,21,Mechanical Premix Patch (using motor grader and roller),3,,,,
6,California,2038,10-01-2000,23,Machine Premix Patch (placing premix with paver roller),3,,,,
6,California,7452,07-01-1999,23,Machine Premix Patch (placing premix with paver roller),2,,,,
6,California,2002,07-01-1998,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",5,,,,
6,California,8150,08-01-2010,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",4,,,,
6,California,8156,08-01-2013,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",7,,,,
6,California,8534,08-01-1998,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",3,,,,
6,California,2002,08-01-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
6,California,2038,03-01-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
6,California,2040,07-01-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
6,California,2040,06-01-2002,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
6,California,2040,03-01-2003,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",7,,,,
6,California,2041,07-01-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
6,California,2051,07-01-1994,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
6,California,8150,08-01-2010,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
6,California,8153,07-01-2006,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
6,California,8153,05-01-2009,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
6,California,8156,06-01-1999,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
6,California,8156,10-01-2010,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
6,California,8156,08-01-2011,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
6,California,8156,06-01-2012,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
6,California,8153,06-01-2001,28,"Surface Treatment, Single Layer",3,,,,
83,Manitoba,6450,05-01-2017,10,AC Shoulder Restoration,7,,,,
83,Manitoba,6451,05-01-2017,10,AC Shoulder Restoration,7,,,,
83,Manitoba,6450,06-01-2005,31,Aggregate Seal Coat,5,,,,
83,Manitoba,6450,08-28-2009,31,Aggregate Seal Coat,6,,,,
83,Manitoba,6451,06-01-2005,31,Aggregate Seal Coat,5,,,,
83,Manitoba,6451,08-28-2009,31,Aggregate Seal Coat,6,,,,
83,Manitoba,6454,09-18-1991,31,Aggregate Seal Coat,4,,,,
83,Manitoba,6454,06-01-2007,31,Aggregate Seal Coat,14,,,,
83,Manitoba,6454,05-26-1998,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,12,667,"76,2",2,Square Yards
83,Manitoba,6450,04-21-1993,1,Crack Sealing,3,,,,
83,Manitoba,6450,07-16-2001,1,Crack Sealing,4,,,,
83,Manitoba,6451,04-21-1993,1,Crack Sealing,3,,,,
83,Manitoba,6451,07-16-2001,1,Crack Sealing,4,,,,
83,Manitoba,6454,06-06-1990,1,Crack Sealing,2,,,,
83,Manitoba,6454,08-31-1991,1,Crack Sealing,3,,,,
83,Manitoba,6454,09-23-1992,1,Crack Sealing,5,,,,
83,Manitoba,6454,06-30-1999,1,Crack Sealing,13,,,,
83,Manitoba,6450,09-13-1989,19,Asphalt Concrete Overlay,2,450,"127,0",2,Square Yards
83,Manitoba,6451,09-13-1989,19,Asphalt Concrete Overlay,2,225,"50,8",2,Square Yards
83,Manitoba,6454,08-07-2012,22,Manual Premix Spot Patch (hand spreading and compacting with roller),15,,,,
83,Manitoba,6454,06-06-1990,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",2,,,,
83,Manitoba,6454,03-22-1995,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",8,,,,
83,Manitoba,6454,03-02-1993,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
83,Manitoba,6454,10-20-1994,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",7,,,,
83,Manitoba,6454,06-19-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",9,,,,
83,Manitoba,6454,05-27-1996,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",10,,,,
83,Manitoba,6454,09-15-1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",11,,,,
83,Manitoba,1801,06-15-1995,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),2,,,,
83,Manitoba,1801,10-01-1996,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),3,,,,
83,Manitoba,1801,05-01-2000,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),4,,,,
83,Manitoba,1801,07-31-2001,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),5,,,,
84,New Brunswick,1684,08-01-1999,11,AC Shoulder Replacement,3,167,"50,8",2,Square Yards
84,New Brunswick,1684,08-28-1996,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,2,667,"66,0",2,Square Yards
84,New Brunswick,1684,09-05-1996,19,Asphalt Concrete Overlay,2,667,"48,3",2,Square Yards
84,New Brunswick,1802,06-11-1998,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
85,Newfoundland,1803,08-06-1990,1,Crack Sealing,2,,,,
87,Ontario,1620,08-06-1992,51,Mill Off AC and Overlay with AC ,2,667,"91,4",2,Square Yards
87,Ontario,1680,10-01-1996,51,Mill Off AC and Overlay with AC ,2,667,"38,1",2,Square Yards
87,Ontario,1680,07-01-2010,51,Mill Off AC and Overlay with AC ,4,667,"40,6",2,Square Yards
87,Ontario,1806,07-04-1995,51,Mill Off AC and Overlay with AC ,2,667,"40,6",2,Square Yards
87,Ontario,1806,07-01-2010,51,Mill Off AC and Overlay with AC ,4,667,"40,6",2,Square Yards
87,Ontario,1680,09-13-2011,10,AC Shoulder Restoration,5,556,"40,6",2,Square Yards
87,Ontario,1806,09-10-2011,10,AC Shoulder Restoration,5,556,"40,6",2,Square Yards
87,Ontario,1620,10-01-2012,11,AC Shoulder Replacement,4,556,"185,4",2,Square Yards
87,Ontario,1680,07-01-2010,11,AC Shoulder Replacement,4,556,"40,6",2,Square Yards
87,Ontario,1806,07-01-2010,11,AC Shoulder Replacement,4,556,"40,6",2,Square Yards
87,Ontario,1620,09-02-1998,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,3,667,"88,9",2,Square Yards
87,Ontario,1620,10-01-2012,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,4,674,"149,9",2,Square Yards
87,Ontario,1622,07-16-1998,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,2,667,"88,9",2,Square Yards
87,Ontario,1680,09-13-2011,19,Asphalt Concrete Overlay,5,667,"40,6",2,Square Yards
87,Ontario,1806,09-10-2011,19,Asphalt Concrete Overlay,5,667,"40,6",2,Square Yards
87,Ontario,1680,06-01-2008,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),3,,,,
87,Ontario,1806,09-27-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",3,,,,
88,Prince Edward Island,1646,09-11-1990,1,Crack Sealing,2,,,,
88,Prince Edward Island,1646,07-18-1991,1,Crack Sealing,3,,,,
88,Prince Edward Island,1646,08-22-1995,1,Crack Sealing,4,,,,
88,Prince Edward Island,1647,09-11-1990,1,Crack Sealing,2,,,,
88,Prince Edward Island,1647,08-28-1991,1,Crack Sealing,3,,,,
88,Prince Edward Island,1647,08-22-1995,1,Crack Sealing,4,,,,
88,Prince Edward Island,1645,06-01-2010,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
88,Prince Edward Island,1646,06-01-1998,22,Manual Premix Spot Patch (hand spreading and compacting with roller),5,,,,
88,Prince Edward Island,1646,06-01-2004,22,Manual Premix Spot Patch (hand spreading and compacting with roller),6,,,,
88,Prince Edward Island,1647,07-01-1998,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
88,Prince Edward Island,1647,06-01-2003,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",6,,,,
88,Prince Edward Island,1647,06-01-2004,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",7,,,,
89,Quebec,1021,08-21-1995,10,AC Shoulder Restoration,3,550,"152,4",2,Square Yards
89,Quebec,1021,06-01-2009,1,Crack Sealing,4,,,,
89,Quebec,1021,08-21-1995,19,Asphalt Concrete Overlay,3,667,"152,4",2,Square Yards
89,Quebec,1021,09-01-2011,19,Asphalt Concrete Overlay,5,667,"50,8",2,Square Yards
89,Quebec,1125,06-28-1996,19,Asphalt Concrete Overlay,2,667,"48,3",2,Square Yards
89,Quebec,1127,08-03-1994,19,Asphalt Concrete Overlay,3,512,"53,3",2,Square Yards
89,Quebec,1127,06-01-1994,21,Mechanical Premix Patch (using motor grader and roller),2,,,,
89,Quebec,2011,04-01-2003,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),3,,,,
89,Quebec,1021,08-15-2011,23,Machine Premix Patch (placing premix with paver roller),5,,,,
89,Quebec,1021,06-01-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
89,Quebec,2011,07-01-2001,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
90,Saskatchewan,6410,10-01-2001,10,AC Shoulder Restoration,4,556,"25,4",2,Square Yards
90,Saskatchewan,6412,10-01-2001,10,AC Shoulder Restoration,3,556,"25,4",2,Square Yards
90,Saskatchewan,6420,09-07-1995,31,Aggregate Seal Coat,5,,,,
90,Saskatchewan,6420,05-27-1996,31,Aggregate Seal Coat,6,,,,
90,Saskatchewan,6405,09-16-2002,1,Crack Sealing,6,,,,
90,Saskatchewan,6405,05-25-2000,19,Asphalt Concrete Overlay,5,667,"83,8",2,Square Yards
90,Saskatchewan,6410,05-28-1990,19,Asphalt Concrete Overlay,2,667,"50,8",2,Square Yards
90,Saskatchewan,6412,05-28-1990,19,Asphalt Concrete Overlay,2,667,"101,6",2,Square Yards
90,Saskatchewan,6420,07-06-1997,19,Asphalt Concrete Overlay,7,622,"91,4",2,Square Yards
90,Saskatchewan,6405,06-01-1997,22,Manual Premix Spot Patch (hand spreading and compacting with roller),3,,,,
90,Saskatchewan,6410,08-01-1992,22,Manual Premix Spot Patch (hand spreading and compacting with roller),3,,,,
90,Saskatchewan,6410,08-01-2003,22,Manual Premix Spot Patch (hand spreading and compacting with roller),5,,,,
90,Saskatchewan,6412,06-01-2002,22,Manual Premix Spot Patch (hand spreading and compacting with roller),4,,,,
90,Saskatchewan,6420,04-20-1992,22,Manual Premix Spot Patch (hand spreading and compacting with roller),2,,,,
90,Saskatchewan,6420,09-07-1995,22,Manual Premix Spot Patch (hand spreading and compacting with roller),5,,,,
90,Saskatchewan,6420,04-21-1993,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",3,,,,
90,Saskatchewan,6405,07-27-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
90,Saskatchewan,6405,09-01-1997,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),4,,,,
90,Saskatchewan,6420,06-21-1993,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),4,,,,
8,Colorado,1053,06-25-2001,45,"Heater Scarification, Surface Recycled Asphalt Concrete",2,667,"50,8",2,Square Yards
8,Colorado,7781,08-01-2011,51,Mill Off AC and Overlay with AC ,5,,,,
8,Colorado,1053,06-28-2001,10,AC Shoulder Restoration,2,778,"50,8",2,Square Yards
8,Colorado,1029,08-01-2011,31,Aggregate Seal Coat,6,,,,
8,Colorado,1057,08-13-1993,31,Aggregate Seal Coat,2,,,,
8,Colorado,7781,08-01-2004,31,Aggregate Seal Coat,4,,,,
8,Colorado,7781,09-16-2016,31,Aggregate Seal Coat,6,,,,
8,Colorado,1029,06-09-2003,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,5,667,"50,8",2,Square Yards
8,Colorado,1029,08-19-2003,19,Asphalt Concrete Overlay,5,667,"50,8",2,Square Yards
8,Colorado,1053,06-28-2001,19,Asphalt Concrete Overlay,2,667,"50,8",2,Square Yards
8,Colorado,1047,08-25-1992,19,Asphalt Concrete Overlay,2,,"71,1",,
8,Colorado,7781,06-01-1991,19,Asphalt Concrete Overlay,2,,"55,9",,
8,Colorado,2008,08-01-1993,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),2,,,,
8,Colorado,1029,06-01-1995,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,,,,
8,Colorado,1029,08-01-2002,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",4,,,,
8,Colorado,7781,08-01-1997,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),3,,,,
8,Colorado,1029,10-16-1995,28,"Surface Treatment, Single Layer",3,,,,
9,Connecticut,1803,06-21-2000,10,AC Shoulder Restoration,4,222,"50,8",2,Square Yards
9,Connecticut,1803,01-18-1995,1,Crack Sealing,2,,,,
9,Connecticut,1803,07-25-1996,1,Crack Sealing,3,,,,
9,Connecticut,1803,06-21-2000,19,Asphalt Concrete Overlay,4,667,"50,8",2,Square Yards
9,Connecticut,1803,06-21-2000,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",4,,,,
10,Delaware,1450,10-27-1998,43,Hot-Mix Recycled Asphalt Concrete Overlay,3,667,"76,2",2,Square Yards
10,Delaware,1450,10-27-1998,10,AC Shoulder Restoration,3,556,"50,8",2,Square Yards
10,Delaware,1450,09-01-2011,10,AC Shoulder Restoration,6,556,"50,8",2,Square Yards
10,Delaware,1450,06-01-1998,1,Crack Sealing,2,,,,
10,Delaware,1450,02-01-2008,1,Crack Sealing,4,,,,
10,Delaware,1450,09-01-2011,19,Asphalt Concrete Overlay,6,667,"50,8",2,Square Yards
10,Delaware,1450,06-01-2010,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",5,,,,
11,District of Columbia,1400,04-01-1990,51,Mill Off AC and Overlay with AC ,2,667,"152,4",2,Square Yards
29,Missouri,1010,10-10-1998,51,Mill Off AC and Overlay with AC ,2,667,"144,8",2,Square Yards
29,Missouri,1010,10-10-1998,10,AC Shoulder Restoration,2,889,"147,3",2,Square Yards
29,Missouri,1002,03-18-2000,1,Crack Sealing,2,,,,
29,Missouri,1002,03-14-2001,1,Crack Sealing,3,,,,
29,Missouri,1002,02-04-2002,1,Crack Sealing,4,,,,
29,Missouri,1008,04-01-1997,1,Crack Sealing,2,,,,
29,Missouri,5403,06-01-2000,1,Crack Sealing,4,,,,
29,Missouri,5413,09-16-1989,19,Asphalt Concrete Overlay,2,667,"45,7",2,Square Yards
29,Missouri,5403,09-16-1989,19,Asphalt Concrete Overlay,2,,"45,7",,
29,Missouri,5403,06-01-1998,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),3,,,,
29,Missouri,5403,06-01-2000,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),4,,,,
30,Montana,7066,05-08-2001,51,Mill Off AC and Overlay with AC ,3,667,"61,0",2,Square Yards
30,Montana,7076,09-06-2001,51,Mill Off AC and Overlay with AC ,4,667,"61,0",2,Square Yards
30,Montana,7076,10-21-2013,51,Mill Off AC and Overlay with AC ,7,667,"61,0",2,Square Yards
30,Montana,7066,09-13-1991,51,Mill Off AC and Overlay with AC ,2,,"121,9",,
30,Montana,7076,06-07-1991,51,Mill Off AC and Overlay with AC ,2,,"61,0",,
30,Montana,7088,05-08-2001,51,Mill Off AC and Overlay with AC ,3,,"61,0",,
30,Montana,8129,06-01-2003,11,AC Shoulder Replacement,2,111,"76,2",2,Square Yards
30,Montana,7066,06-01-2001,31,Aggregate Seal Coat,3,,,,
30,Montana,7076,08-05-1995,31,Aggregate Seal Coat,3,,,,
30,Montana,7076,06-01-2002,31,Aggregate Seal Coat,5,,,,
30,Montana,7076,08-01-2013,31,Aggregate Seal Coat,7,,,,
30,Montana,7088,06-01-2001,31,Aggregate Seal Coat,3,,,,
30,Montana,8129,06-02-2003,31,Aggregate Seal Coat,2,,,,
30,Montana,7066,08-01-2008,1,Crack Sealing,4,,,,
30,Montana,7076,06-01-2005,1,Crack Sealing,6,,,,
30,Montana,7088,08-01-2008,1,Crack Sealing,4,,,,
30,Montana,8129,06-15-2013,1,Crack Sealing,3,,,,
30,Montana,8129,06-01-2003,19,Asphalt Concrete Overlay,2,667,"96,5",2,Square Yards
30,Montana,7088,09-04-1991,19,Asphalt Concrete Overlay,2,,"121,9",,
31,Nebraska,1030,08-07-1996,31,Aggregate Seal Coat,3,,,,
31,Nebraska,1030,09-09-1988,34,Fog Seal Coat,2,,,,
31,Nebraska,6700,08-01-1997,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,5,667,"50,8",2,Square Yards
31,Nebraska,6700,08-01-1991,1,Crack Sealing,3,,,,
31,Nebraska,6700,08-01-1994,1,Crack Sealing,4,,,,
31,Nebraska,6700,03-19-1999,1,Crack Sealing,6,,,,
31,Nebraska,6700,01-25-2001,1,Crack Sealing,7,,,,
31,Nebraska,6700,10-29-1988,19,Asphalt Concrete Overlay,2,667,"114,3",2,Square Yards
