VISIT_DATE,STATE_CODE,STATE_CODE_EXP,SHRP_ID,VISIT_NO,RUN_NUMBER,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,IRI_CENTER_LANE,MRI,CONSTRUCTION_NO
03/09/1999,35,New Mexico,1022,35102206,4,0.869000017642975,0.736999988555908,,0.802999973297119,1
11/08/1999,40,Oklahoma,4165,40416514,4,2.03399991989136,2.17499995231628,,2.10500001907349,1
02/11/1998,12,Florida,4097,12409703,3,0.749000012874603,0.933000028133392,,0.841000020503998,1
07/30/1990,53,Washington,1501,53150102,4,1.03600001335144,0.992999970912933,,1.01400005817413,1
08/01/1991,53,Washington,1501,53150104,5,1.10000002384186,1.05900001525879,,1.0789999961853,1
02/05/2001,35,New Mexico,1112,35111215,5,0.788999974727631,0.962999999523163,,0.875999987125397,1
06/06/1990,1,Alabama,1021,01102101,1,0.837000012397766,1.09700000286102,,0.967000007629394,1
06/07/1990,1,Alabama,4125,01412501,1,0.962999999523163,0.853999972343445,,0.908999979496002,1
08/18/2000,12,Florida,4097,12409704,2,0.72000002861023,0.851999998092651,,0.78600001335144,1
06/02/2000,35,New Mexico,1112,35111213,1,0.759999990463257,0.921000003814697,,0.841000020503998,1
10/19/2000,35,New Mexico,1112,35111214,5,0.796999990940094,0.913999974727631,,0.856000006198883,1
09/11/2000,12,Florida,1060,12106005,6,0.742999970912933,0.712999999523163,,0.727999985218048,1
07/22/1998,28,Mississippi,3082,28308205,1,1.53400003910065,1.4099999666214,,1.47200000286102,1
